2025-12-23 12:26:43.107 W/Thanox-Core: ServiceManager#addService: media.camera.proxy
2025-12-23 12:26:43.110 W/Thanox-Core: ServiceManager#addService: media.camera.worker
2025-12-23 12:26:43.110 W/Thanox-Core: ServiceManager#addService: media.camera.worker
2025-12-23 12:26:43.110 W/Thanox-Core: ServiceManager#addService: PowerSolution_Framework_service
2025-12-23 12:26:43.110 W/Thanox-Core: ServiceManager#addService: PowerSolution_Framework_service
2025-12-23 12:26:43.110 W/Thanox-Core: ServiceManager#addService: PowerSolution_Framework_service
2025-12-23 12:26:43.110 W/Thanox-Core: ServiceManager#addService: PowerSolution_Framework_service
2025-12-23 12:26:43.127 W/Thanox-Core: ServiceManager#addService: window
2025-12-23 12:26:43.127 W/Thanox-Core: ServiceManager#addService: window
2025-12-23 12:26:43.177 W/Thanox-Core: ServiceManager#addService: multicontrol
2025-12-23 12:26:43.177 W/Thanox-Core: ServiceManager#addService: multicontrol
2025-12-23 12:26:43.194 W/Thanox-Core: ServiceManager#addService: HqmManagerService
2025-12-23 12:26:43.194 W/Thanox-Core: ServiceManager#addService: HqmManagerService
2025-12-23 12:26:43.194 W/Thanox-Core: ServiceManager#addService: HqmManagerService
2025-12-23 12:26:43.194 W/Thanox-Core: ServiceManager#addService: HqmManagerService
2025-12-23 12:26:43.197 W/Thanox-Core: ServiceManager#addService: HcmManagerService
2025-12-23 12:26:43.197 W/Thanox-Core: ServiceManager#addService: HcmManagerService
2025-12-23 12:26:43.197 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_HcmManagerService
2025-12-23 12:26:43.197 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_HcmManagerService
2025-12-23 12:26:43.197 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_HcmManagerService
2025-12-23 12:26:43.197 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_HcmManagerService
2025-12-23 12:26:43.199 W/Thanox-Core: ServiceManager#addService: network_watchlist
2025-12-23 12:26:43.199 W/Thanox-Core: ServiceManager#addService: network_watchlist
2025-12-23 12:26:43.200 W/Thanox-Core: ServiceManager#addService: pinner
2025-12-23 12:26:43.200 W/Thanox-Core: ServiceManager#addService: pinner
2025-12-23 12:26:43.201 W/Thanox-Core: ServiceManager#addService: app_integrity
2025-12-23 12:26:43.201 W/Thanox-Core: ServiceManager#addService: app_integrity
2025-12-23 12:26:43.202 W/Thanox-Core: ServiceManager#addService: logcat
2025-12-23 12:26:43.202 W/Thanox-Core: ServiceManager#addService: logcat
2025-12-23 12:26:43.202 W/Thanox-Core: ServiceManager#addService: intrusion_detection
2025-12-23 12:26:43.203 W/Thanox-Core: ServiceManager#addService: intrusion_detection
2025-12-23 12:26:43.204 W/Thanox-Core: ServiceManager#addService: app_function
2025-12-23 12:26:43.204 W/Thanox-Core: ServiceManager#addService: app_function
2025-12-23 12:26:43.204 W/Thanox-Core: ServiceManager#addService: advanced_protection
2025-12-23 12:26:43.204 W/Thanox-Core: ServiceManager#addService: advanced_protection
2025-12-23 12:26:43.205 W/Thanox-Core: ServiceManager#addService: tradeinmode
